name,calories,protein,fat,carbs,fiber,sugar,p_ratio,f_ratio,c_ratio,type_any,type_breakfast,type_lunch/dinner,type_snack
fruit fried pie,0.06648017113707422,0.0067820810280207035,0.03740693662611222,0.13967196309584828,0.043137254901960784,0.09399656946826758,0.04816223067173637,0.26108998732572875,0.6907477820025348,False,True,False,False
pumpkin pie,0.05199934178048379,0.012493307156880244,0.026148538224078446,0.10481804202972834,0.0,0.0,0.11235955056179776,0.23113964686998398,0.6565008025682183,True,False,False,False
corn cake,0.005759420766825737,0.0012493307156880244,0.0003631741420010895,0.019220912352639674,0.0026143790849673205,0.007204116638078902,0.08333333333333333,0.023809523809523808,0.8928571428571428,False,False,False,True
sponge snack cake,0.02583511601118973,0.0026771372479029096,0.008716179408026147,0.06893900563813429,0.005228758169934641,0.053859348198970834,0.04518072289156627,0.14457831325301207,0.8102409638554218,True,False,False,False
danish pastry with nuts,0.046075366134605895,0.008209887560235588,0.029780279644089337,0.07611481291645311,0.016993464052287584,0.05763293310463122,0.09072978303747534,0.32347140039447725,0.5857988165680473,True,False,False,False
chocolate cream pie,0.04953101859470133,0.0046403712296983765,0.03486471763210459,0.08534085084572014,0.026143790849673203,0.0,0.047186932849364795,0.34845735027223235,0.604355716878403,True,False,False,False
angel food cake,0.0118479512917558,0.0030340888809566305,0.0003631741420010895,0.041517170681701694,0.005228758169934641,0.0,0.09392265193370167,0.011049723756906079,0.8950276243093923,False,False,False,True
lemon meringue pie,0.059568866216883336,0.00856683919328931,0.029780279644089337,0.1273705791901589,0.0,0.0,0.06770098730606487,0.23131170662905498,0.7009873060648801,True,False,False,False
danish pastry with cinnamon,0.0574296527892052,0.00856683919328931,0.030325040857090972,0.1201947719118401,0.0,0.0,0.07017543859649122,0.2441520467836257,0.685672514619883,True,False,False,False
cinnamon coffeecake,0.03916406121441501,0.006960556844547564,0.024151080443072452,0.06817016914402871,0.014379084967320262,0.0,0.08904109589041097,0.3036529680365297,0.6073059360730594,True,False,False,False
cheesecake,0.04229060391640612,0.007852935927181868,0.032685672780098055,0.05228088159917991,0.00392156862745098,0.05969125214408233,0.10280373831775702,0.42056074766355145,0.4766355140186916,True,False,False,False
fruitcake,0.022873128188250783,0.0021417097983223274,0.007081895769021245,0.06791389031266018,0.020915032679738564,0.04048027444253859,0.03797468354430379,0.12341772151898733,0.8386075949367088,True,False,False,False
egg custard,0.048214579562284025,0.02534356594681421,0.023424732159070275,0.07944643772424398,0.0,0.10634648370497427,0.2444061962134251,0.22203098106712565,0.5335628227194492,True,False,False,False
mince pie,0.07849267730788217,0.007674460110655007,0.03232249863809697,0.20297283444387496,0.05620915032679739,0.1602058319039451,0.04244817374136228,0.175715695952616,0.7818361303060216,False,True,False,False
yellow cake with chocolate frosting,0.08984696396248149,0.008209887560235588,0.04648629017613946,0.2042542286007176,0.028758169934640525,0.19382504288164665,0.04185623293903548,0.2329390354868062,0.7252047315741583,False,True,False,False
danish pastry with fruit,0.05512588448247491,0.00856683919328931,0.028872344289086617,0.11558175294720657,0.0,0.0,0.0729483282674772,0.24164133738601826,0.6854103343465046,True,False,False,False
white cake with coconut frosting,0.0656573967418134,0.008745315009816172,0.020882513165062646,0.18144541260891853,0.014379084967320262,0.22058319039451113,0.056192660550458726,0.13188073394495414,0.8119266055045873,True,False,False,False
danish pastry with cheese,0.05808787230541386,0.010351597358557917,0.04467041946613401,0.07355202460276782,0.0,0.0,0.09813874788494077,0.41624365482233505,0.4856175972927242,True,False,False,False
graham cracker pie crust,0.1508968240908343,0.01659825093699804,0.08244053023424731,0.30164018452075864,0.04575163398692811,0.11389365351629503,0.05394431554524362,0.2633410672853828,0.6827146171693735,False,True,False,False
blueberry pie,0.059239756458779005,0.007139032661074425,0.031777737425095334,0.12608918503331626,0.0,0.0,0.056577086280056574,0.24752475247524752,0.695898161244696,True,False,False,False
yellow cake with vanilla frosting,0.039328616093467175,0.003926467963590934,0.016887597603050662,0.0963608405945669,0.0026143790849673205,0.0,0.044806517311608965,0.1894093686354379,0.7657841140529532,True,False,False,False
pie crust,0.019911140365311834,0.0026771372479029096,0.01452696568004358,0.02793439261916966,0.005228758169934641,0.0001543739279588336,0.07352941176470588,0.3921568627450981,0.5343137254901962,True,False,False,False
chocolate cake with chocolate frosting,0.08836597005101202,0.00856683919328931,0.050299618667150894,0.18682726806765765,0.0392156862745098,0.18902229845626073,0.04554079696394687,0.26280834914611,0.6916508538899431,False,True,False,False
cheese coffeecake,0.04245515879545829,0.009459218275923614,0.02106410023606319,0.08636596617119427,0.010457516339869282,0.0,0.10474308300395256,0.2292490118577075,0.66600790513834,True,False,False,False
vanilla cream pie,0.05759420766825737,0.010708548991611638,0.032867259851098604,0.10533059969246542,0.010457516339869282,0.0548885077186964,0.09202453987730061,0.2776073619631902,0.6303680981595092,True,False,False,False
pineapple cake,0.06039164061214415,0.007139032661074425,0.025240602869075722,0.14889800102511536,0.011764705882352941,0.0,0.05263157894736842,0.18289473684210528,0.7644736842105263,True,False,False,False
peach pie,0.04311337831166694,0.003926467963590934,0.021245687307063735,0.09866735007688365,0.011764705882352941,0.06518010291595197,0.04198473282442749,0.2232824427480916,0.7347328244274809,True,False,False,False
fruit coffeecake,0.02567056113213757,0.0046403712296983765,0.009260940621027782,0.06611993849308048,0.016993464052287584,0.0,0.07761194029850746,0.15223880597014924,0.7701492537313434,True,False,False,False
pound cake,0.01908836597005101,0.0030340888809566305,0.010895224260032685,0.03741670937980523,0.0026143790849673205,0.0,0.07623318385650224,0.26905829596412556,0.6547085201793722,True,False,False,False
pound cake bread,0.03537929899621524,0.006960556844547564,0.017432358816052294,0.07227063044592517,0.011764705882352941,0.03430531732418525,0.0935251798561151,0.23021582733812948,0.6762589928057553,True,False,False,False
white cake,0.04344248806977127,0.007139032661074425,0.016706010532050116,0.10840594566888775,0.00784313725490196,0.0902229845626072,0.07207207207207207,0.16576576576576577,0.7621621621621621,True,False,False,False
coffeecake with chocolate frosting,0.04903735395754484,0.008031411743708729,0.01761394588705284,0.12403895438236802,0.023529411764705882,0.0,0.07188498402555911,0.1549520766773163,0.7731629392971247,True,False,False,False
popcorn cake,0.006253085403982228,0.0017847581652686063,0.0005447612130016342,0.02050230650948232,0.00392156862745098,3.430531732418525e-06,0.1075268817204301,0.03225806451612903,0.8602150537634408,False,False,False,True
banana cream pie,0.5249300641764029,0.09316437622702126,0.2928999455238787,1.0,0.10849673202614381,0.49056603773584906,0.08646678813980453,0.26718568825575617,0.6463475236044393,False,False,True,False
baked apple pie mcdonalds,0.014974493993746915,0.0016062823487417457,0.00798983112402397,0.031522296258329065,0.00784313725490196,0.016809605488850774,0.05113636363636363,0.25,0.6988636363636364,False,False,False,True
sponge cake,0.03077176238275465,0.008209887560235588,0.004902850917014708,0.09328549461814455,0.0,0.0,0.10526315789473685,0.061784897025171634,0.8329519450800916,True,False,False,False
yellow cake,0.04031594536778016,0.006425129394966983,0.017977120029053932,0.09226037929267043,0.006535947712418301,0.0,0.07272727272727272,0.2,0.7272727272727273,True,False,False,False
shortcake,0.016126378147112062,0.0030340888809566305,0.00726348284002179,0.03511019989748847,0.0,0.0,0.08762886597938145,0.2061855670103093,0.7061855670103093,False,False,False,True
cherry pie,0.07997367121935166,0.008923790826343031,0.039949155620119844,0.17760123013839058,0.0,0.0,0.05192107995846314,0.22845275181723781,0.719626168224299,True,False,False,False
dutch apple pie,0.06532828698370907,0.005354274495805819,0.02869075721808607,0.15633008713480268,0.028758169934640525,0.10360205831903944,0.03759398496240601,0.1979949874686717,0.7644110275689223,False,True,False,False
chocolate cake,0.05792331742636169,0.008923790826343031,0.0259669511530779,0.1299333675038442,0.0196078431372549,0.0,0.07142857142857142,0.2042857142857143,0.7242857142857143,True,False,False,False
marshmallow,0.01053151225933849,0.0007139032661074426,5.992373343017977e-05,0.04177344951307023,0.00016993464052287582,0.03945111492281304,0.02390485866252316,0.0019721508396581605,0.9741229904978187,False,False,False,True
sugar apple,0.0118479512917558,0.0028556130644297704,0.0003631741420010895,0.04664274730907227,0.044444444444444446,0.0,0.08,0.01,0.9099999999999999,False,False,False,True
toffee,0.011025176896494982,0.00017847581652686065,0.007081895769021245,0.01998974884674526,0.0,0.02607204116638079,0.00847457627118644,0.33050847457627114,0.6610169491525423,False,False,False,True
vanilla fudge with nuts,0.02024025012341616,0.0014278065322148852,0.007081895769021245,0.05407483341875962,0.00392156862745098,0.06895368782161235,0.031007751937984496,0.1511627906976744,0.8178294573643411,True,False,False,False
peanuts chocolate coated,0.003455652460095442,0.0008923790826343032,0.002360631923007082,0.00512557662737058,0.0026143790849673205,0.005145797598627787,0.13157894736842105,0.34210526315789475,0.5263157894736842,False,False,False,True
caramel with nuts chocolate coated,0.010860622017442818,0.0023201856148491883,0.005266025059015797,0.021783700666324964,0.00784313725490196,0.019897084048027442,0.10236220472440946,0.2283464566929134,0.6692913385826772,False,False,False,True
gingerbread,0.043277933190719105,0.005175798679278958,0.021972035591065912,0.09328549461814455,0.0,0.0,0.05642023346303502,0.23540856031128404,0.708171206225681,True,False,False,False
rolo nestle,0.003949317097251934,1.6062823487417457e-05,0.0018158707100054475,0.000512557662737058,0.0,0.00026758147512864495,0.007444168734491315,0.827129859387924,0.16542597187758482,False,False,False,True
vanilla fudge,0.0177719269376337,0.0005354274495805819,0.002723806065008171,0.05945668887749872,0.0,0.07753001715265867,0.012,0.06,0.9279999999999999,True,False,False,False
halavah,0.05397400032910976,0.015527396037836873,0.027419647721082255,0.10840594566888775,0.04183006535947713,0.0,0.13161875945537066,0.22844175491679275,0.6399394856278366,False,True,False,False
praline,0.03110087214085898,0.0023201856148491883,0.018340294171055017,0.05945668887749872,0.018300653594771243,0.07478559176672385,0.03757225433526012,0.29190751445086704,0.6705202312138728,True,False,False,False
fruit juice bar,0.011025176896494982,0.0016062823487417457,0.0001616124931904848,0.03997949769349052,0.010457516339869282,0.04631217838765009,0.054252818132497445,0.005365000904213635,0.940382180963289,False,False,False,True
peanut brittle,0.022708573309198617,0.0037479921470640735,0.009805701834029417,0.05176832393644285,0.009150326797385621,0.04974271012006861,0.07581227436823106,0.19494584837545129,0.7292418772563177,True,False,False,False
butterscotch,0.003455652460095442,0.0001409958950562199,0.0003631741420010895,0.01230138390568939,0.0,0.014751286449399655,0.015554242961212838,0.03937783028155149,0.9450679267572357,False,False,False,True
chocolate coffee beans,0.025506006253085405,0.0037479921470640735,0.01706918467405121,0.03997949769349052,0.020915032679738564,0.049399656946826756,0.07749077490774908,0.34686346863468637,0.5756457564575646,True,False,False,False
nougat with almonds,0.009215073226921179,0.0008923790826343032,0.0003631741420010895,0.03305996924654024,0.006535947712418301,0.04013722126929674,0.03676470588235294,0.014705882352941178,0.948529411764706,False,False,False,True
carob,0.022214908672042125,0.0035695163305372126,0.01416379153804249,0.03613531522296259,0.013071895424836602,0.02915951972555746,0.08368200836820085,0.3263598326359833,0.5899581589958159,True,False,False,False
peanut butter fudge,0.010202402501234161,0.0010708548991611637,0.0019974577810059923,0.03177857508969759,0.0013071895424836603,0.04013722126929674,0.042553191489361694,0.07801418439716312,0.8794326241134751,False,False,False,True
sugar coated almonds,0.0027974329438867863,0.0007139032661074426,0.0010895224260032684,0.006150691952844695,0.00016993464052287582,0.007547169811320756,0.11764705882352942,0.17647058823529413,0.7058823529411765,False,False,False,True
chocolate coated marshmallow,0.01941747572815534,0.001963233981795467,0.008534592337025604,0.048692977960020506,0.00784313725490196,0.04288164665523156,0.04435483870967742,0.18951612903225806,0.7661290322580645,True,False,False,False
raisins chocolate coated,0.06417640283034393,0.007317508477601285,0.026874886508080623,0.17529472065607385,0.040522875816993466,0.21337907375643225,0.04696449026345933,0.1695303550973654,0.7835051546391752,False,True,False,False
chewing gum sugarless,0.0008227743952608195,0.0,2.3606319230070815e-05,0.004869297796002051,0.001019607843137255,0.0,0.0,0.006795608991113435,0.9932043910088866,False,False,False,True
chewing gum,0.0018101036695738028,0.0,5.810786272017432e-05,0.00743208610968734,0.00015686274509803922,0.00686106346483705,0.0,0.010914051841746248,0.9890859481582538,False,False,False,True
chocolate syrup,0.017936481816685865,0.0014278065322148852,0.000726348284002179,0.06509482316760636,0.013071895424836602,0.06655231560891937,0.030075187969924817,0.015037593984962409,0.9548872180451128,True,False,False,False
chocolate fudge syrup,0.011025176896494982,0.0016062823487417457,0.0030869802070092604,0.03075345976422348,0.006535947712418301,0.022641509433962263,0.06164383561643836,0.11643835616438356,0.8219178082191781,False,False,False,True
m ms milk chocolate mars,0.034062859963797924,0.0032125646974834913,0.016161249319048485,0.07662737057919017,0.01568627450980392,0.0915951972555746,0.04433497536945813,0.21921182266009853,0.7364532019704433,True,False,False,False
milk chocolate with almonds,0.0355438538752674,0.0066036052114938435,0.025603777011076807,0.056125064069707846,0.032679738562091505,0.06174957118353345,0.09319899244332494,0.3551637279596977,0.5516372795969773,False,True,False,False
chocolate fudge,0.011518841533651474,0.0007139032661074426,0.0032685672780098057,0.03331624807790877,0.00392156862745098,0.04253859348198971,0.026315789473684213,0.11842105263157895,0.8552631578947368,False,False,False,True
milk chocolate with rice cereal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
m ms peanut chocolate mars,0.015303603751851243,0.0030340888809566305,0.008534592337025604,0.02793439261916966,0.009150326797385621,0.031217838765008575,0.09826589595375722,0.27167630057803466,0.630057803468208,False,False,False,True
dark chocolate,0.027151555043607042,0.0026771372479029096,0.01761394588705284,0.046130189646335217,0.028758169934640525,0.047341337907375644,0.051369863013698634,0.3321917808219178,0.6164383561643836,True,False,False,False
chocolate semisweet,0.1326312325160441,0.012671782973407104,0.09151988378427454,0.27524346488980017,0.12941176470588237,0.31423670668953685,0.0430563978168587,0.3056397816858702,0.6513038204972711,False,True,False,False
